date,wind direction at 100m (deg),wind speed at 100m (m/s),air temperature at 2m (K),surface air pressure (Pa),density at hub height (kg/m^3),OT
2012/4/28 3:45,169.974,3.54,281.519,101928.432,1.247,0.064
2012/4/28 3:50,171.633,3.494,281.519,101928.432,1.247,0.059
2012/4/28 3:55,172.594,3.412,281.513,101930.256,1.247,0.051
2012/4/28 4:00,172.968,3.329,281.498,101932.096,1.247,0.044
2012/4/28 4:05,173.111,3.271,281.479,101932.096,1.247,0.038
2012/4/28 4:10,173.111,3.222,281.452,101933.008,1.247,0.033
2012/4/28 4:15,172.6,3.161,281.421,101935.76,1.247,0.028
2012/4/28 4:20,171.848,3.097,281.388,101936.672,1.247,0.021
2012/4/28 4:25,171.057,3.045,281.348,101940.328,1.247,0.016
2012/4/28 4:30,170.381,3.018,281.315,101942.168,1.247,0.014
2012/4/28 4:35,170.101,2.999,281.281,101943.992,1.247,0.012
2012/4/28 4:40,169.596,2.993,281.257,101944.904,1.247,0.011
2012/4/28 4:45,169.541,2.996,281.238,101947.656,1.247,0.012
2012/4/28 4:50,169.969,2.996,281.229,101948.568,1.247,0.012
2012/4/28 4:55,170.184,2.978,281.229,101951.32,1.247,0.01
2012/4/28 5:00,169.497,2.951,281.226,101952.232,1.247,0.01
2012/4/28 5:05,168.882,2.948,281.223,101951.32,1.247,0.01
2012/4/28 5:10,168.19,2.966,281.223,101952.232,1.247,0.01
2012/4/28 5:15,167.196,2.981,281.217,101952.232,1.247,0.01
2012/4/28 5:20,166.119,3.003,281.223,101953.152,1.247,0.012
2012/4/28 5:25,164.916,3.048,281.22,101954.064,1.247,0.017
2012/4/28 5:30,163.85,3.118,281.214,101955.896,1.247,0.023
2012/4/28 5:35,163.125,3.173,281.266,101956.816,1.247,0.029
2012/4/28 5:40,162.422,3.216,281.287,101956.816,1.247,0.033
2012/4/28 5:45,162.125,3.25,281.305,101958.64,1.247,0.036
2012/4/28 5:50,162.01,3.259,281.397,101960.48,1.247,0.037
2012/4/28 5:55,162.043,3.225,281.455,101962.304,1.247,0.034
2012/4/28 6:00,161.988,3.158,281.513,101964.136,1.247,0.027
2012/4/28 6:05,162.175,3.076,281.641,101965.056,1.247,0.019
2012/4/28 6:10,162.57,2.99,281.733,101965.056,1.247,0.011
2012/4/28 6:15,163.323,2.905,281.809,101965.968,1.247,0.009
2012/4/28 6:20,164.399,2.804,281.934,101968.712,1.247,0.008
2012/4/28 6:25,165.652,2.719,282.023,101969.632,1.247,0.007
2012/4/28 6:30,166.767,2.621,282.102,101970.544,1.247,0.006
2012/4/28 6:35,167.706,2.493,282.233,101970.544,1.246,0.005
2012/4/28 6:40,168.673,2.426,282.322,101970.544,1.246,0.004
2012/4/28 6:45,169.113,2.362,282.404,101969.632,1.246,0.004
2012/4/28 6:50,170.156,2.441,282.59,101972.376,1.246,0.004
2012/4/28 6:55,170.574,2.551,282.728,101971.464,1.246,0.006
2012/4/28 7:00,170.662,2.618,282.822,101971.464,1.245,0.006
2012/4/28 7:05,171.134,2.697,282.938,101973.288,1.245,0.007
2012/4/28 7:10,172.463,2.771,282.999,101973.288,1.245,0.008
2012/4/28 7:15,174.682,2.841,283.048,101973.288,1.245,0.009
2012/4/28 7:20,177.143,2.899,283.136,101974.208,1.245,0.009
2012/4/28 7:25,179.653,2.951,283.188,101973.288,1.244,0.01
2012/4/28 7:30,182.477,3.012,283.246,101972.376,1.244,0.013
2012/4/28 7:35,185.223,3.079,283.347,101973.288,1.244,0.019
2012/4/28 7:40,188.036,3.14,283.417,101974.208,1.244,0.025
2012/4/28 7:45,190.585,3.189,283.484,101971.464,1.243,0.03
2012/4/28 7:50,192.656,3.231,283.588,101972.376,1.243,0.034
2012/4/28 7:55,194.375,3.271,283.661,101971.464,1.243,0.038
2012/4/28 8:00,195.941,3.314,283.729,101968.712,1.243,0.042
2012/4/28 8:05,197.611,3.354,283.832,101972.376,1.242,0.046
2012/4/28 8:10,199.061,3.396,283.906,101975.128,1.242,0.05
2012/4/28 8:15,199.935,3.405,283.976,101977.864,1.242,0.05
2012/4/28 8:20,200.44,3.405,284.076,101979.704,1.241,0.05
2012/4/28 8:25,200.913,3.393,284.15,101980.616,1.241,0.049
2012/4/28 8:30,201.501,3.381,284.22,101980.616,1.241,0.048
2012/4/28 8:35,201.979,3.366,284.318,101978.792,1.241,0.047
2012/4/28 8:40,202.759,3.36,284.397,101977.864,1.24,0.046
2012/4/28 8:45,203.693,3.369,284.47,101976.04,1.24,0.047
2012/4/28 8:50,204.55,3.375,284.571,101973.288,1.239,0.047
2012/4/28 8:55,205.643,3.387,284.65,101974.208,1.239,0.048
2012/4/28 9:00,206.807,3.399,284.726,101972.376,1.239,0.05
2012/4/28 9:05,208.027,3.421,284.821,101970.544,1.238,0.052
2012/4/28 9:10,209.213,3.427,284.894,101966.88,1.238,0.052
2012/4/28 9:15,210.131,3.439,284.968,101963.216,1.238,0.053
2012/4/28 9:20,210.96,3.473,285.065,101961.392,1.237,0.056
2012/4/28 9:25,211.713,3.54,285.148,101958.64,1.237,0.063
2012/4/28 9:30,212.559,3.637,285.233,101954.984,1.237,0.072
2012/4/28 9:35,213.493,3.747,285.331,101952.232,1.236,0.083
2012/4/28 9:40,214.443,3.875,285.413,101947.656,1.236,0.095
2012/4/28 9:45,215.201,4.016,285.489,101943.992,1.235,0.11
2012/4/28 9:50,215.762,4.156,285.578,101942.168,1.235,0.133
2012/4/28 9:55,216.113,4.29,285.651,101939.416,1.235,0.155
2012/4/28 10:00,216.306,4.425,285.718,101936.672,1.235,0.177
2012/4/28 10:05,216.619,4.55,285.804,101935.76,1.234,0.198
2012/4/28 10:10,217.174,4.644,285.874,101933.92,1.234,0.213
2012/4/28 10:15,217.805,4.721,285.935,101929.344,1.234,0.226
2012/4/28 10:20,218.602,4.782,286.008,101926.6,1.234,0.236
2012/4/28 10:25,219.602,4.828,286.066,101924.768,1.233,0.243
2012/4/28 10:30,220.64,4.864,286.121,101923.848,1.233,0.249
2012/4/28 10:35,221.64,4.879,286.176,101921.112,1.233,0.252
2012/4/28 10:40,222.425,4.879,286.216,101916.528,1.233,0.252
2012/4/28 10:45,223.293,4.867,286.258,101913.784,1.233,0.25
2012/4/28 10:50,224.101,4.867,286.313,101911.032,1.232,0.25
2012/4/28 10:55,224.699,4.855,286.368,101909.2,1.232,0.248
2012/4/28 11:00,225.232,4.834,286.423,101908.288,1.232,0.244
2012/4/28 11:05,225.798,4.821,286.487,101904.624,1.232,0.242
2012/4/28 11:10,226.408,4.821,286.551,101903.712,1.231,0.242
2012/4/28 11:15,227.094,4.837,286.609,101900.048,1.231,0.244
2012/4/28 11:20,227.841,4.886,286.67,101897.304,1.231,0.252
2012/4/28 11:25,228.671,4.95,286.728,101893.64,1.23,0.263
2012/4/28 11:30,229.275,5.005,286.78,101891.816,1.23,0.273
2012/4/28 11:35,229.682,5.047,286.832,101889.064,1.23,0.283
2012/4/28 11:40,230.099,5.075,286.881,101888.152,1.23,0.289
2012/4/28 11:45,230.621,5.078,286.927,101888.152,1.23,0.289
2012/4/28 11:50,231.077,5.078,286.973,101887.232,1.229,0.289
2012/4/28 11:55,231.423,5.093,287.015,101886.312,1.229,0.293
2012/4/28 12:00,231.791,5.105,287.064,101885.4,1.229,0.296
2012/4/28 12:05,232.192,5.099,287.107,101883.568,1.229,0.294
2012/4/28 12:10,232.582,5.084,287.153,101881.736,1.229,0.291
2012/4/28 12:15,233.092,5.056,287.195,101880.824,1.228,0.284
2012/4/28 12:20,233.697,5.047,287.235,101879.904,1.228,0.282
2012/4/28 12:25,234.24,5.056,287.272,101878.992,1.228,0.284
2012/4/28 12:30,234.921,5.093,287.311,101878.992,1.228,0.292
2012/4/28 12:35,235.498,5.118,287.348,101877.16,1.228,0.298
2012/4/28 12:40,235.959,5.139,287.391,101872.584,1.227,0.303
2012/4/28 12:45,236.245,5.166,287.436,101869.832,1.227,0.309
2012/4/28 12:50,236.481,5.197,287.488,101868.008,1.227,0.316
2012/4/28 12:55,236.531,5.215,287.54,101862.504,1.227,0.32
2012/4/28 13:00,236.426,5.221,287.601,101858.848,1.226,0.322
2012/4/28 13:05,236.437,5.215,287.662,101855.184,1.226,0.32
2012/4/28 13:10,236.421,5.224,287.723,101849.696,1.226,0.322
2012/4/28 13:15,236.454,5.264,287.791,101845.12,1.225,0.331
2012/4/28 13:20,236.371,5.31,287.848,101842.368,1.225,0.342
2012/4/28 13:25,236.239,5.349,287.91,101837.792,1.225,0.351
2012/4/28 13:30,236.135,5.398,287.971,101834.136,1.225,0.362
2012/4/28 13:35,236.185,5.456,288.022,101831.384,1.224,0.375
2012/4/28 13:40,236.228,5.508,288.074,101827.72,1.224,0.387
2012/4/28 13:45,236.272,5.542,288.123,101823.144,1.224,0.395
2012/4/28 13:50,236.41,5.563,288.163,101818.56,1.224,0.4
2012/4/28 13:55,236.542,5.563,288.206,101815.824,1.223,0.4
2012/4/28 14:00,236.695,5.554,288.245,101809.408,1.223,0.398
2012/4/28 14:05,237.003,5.545,288.273,101803.0,1.223,0.395
2012/4/28 14:10,237.272,5.545,288.306,101796.592,1.223,0.395
2012/4/28 14:15,237.453,5.554,288.337,101791.104,1.223,0.397
2012/4/28 14:20,237.459,5.557,288.361,101784.688,1.222,0.398
2012/4/28 14:25,237.552,5.551,288.392,101781.024,1.222,0.396
2012/4/28 14:30,237.607,5.545,288.422,101775.528,1.222,0.395
2012/4/28 14:35,237.552,5.539,288.441,101771.872,1.222,0.394
2012/4/28 14:40,237.343,5.548,288.465,101768.208,1.222,0.396
2012/4/28 14:45,237.058,5.587,288.492,101763.632,1.222,0.405
2012/4/28 14:50,236.843,5.63,288.502,101761.8,1.221,0.415
2012/4/28 14:55,236.547,5.661,288.517,101756.304,1.221,0.422
2012/4/28 15:00,236.168,5.67,288.538,101754.48,1.221,0.424
2012/4/28 15:05,235.855,5.667,288.541,101750.816,1.221,0.423
2012/4/28 15:10,235.635,5.667,288.557,101746.232,1.221,0.423
2012/4/28 15:15,235.426,5.661,288.575,101743.496,1.221,0.421
2012/4/28 15:20,235.135,5.649,288.572,101742.568,1.221,0.419
2012/4/28 15:25,234.75,5.618,288.581,101741.656,1.221,0.412
2012/4/28 15:30,234.371,5.581,288.596,101743.496,1.221,0.403
2012/4/28 15:35,233.839,5.554,288.593,101740.744,1.221,0.397
2012/4/28 15:40,233.482,5.523,288.608,101739.832,1.221,0.39
2012/4/28 15:45,233.317,5.508,288.624,101737.08,1.22,0.386
2012/4/28 15:50,233.245,5.505,288.615,101736.168,1.22,0.385
2012/4/28 15:55,233.146,5.508,288.624,101735.248,1.22,0.386
2012/4/28 16:00,232.982,5.514,288.633,101734.336,1.22,0.387
2012/4/28 16:05,232.767,5.478,288.627,101735.248,1.22,0.379
2012/4/28 16:10,232.575,5.435,288.636,101732.496,1.22,0.369
2012/4/28 16:15,232.443,5.414,288.642,101731.584,1.22,0.364
2012/4/28 16:20,232.191,5.423,288.618,101729.76,1.22,0.366
2012/4/28 16:25,231.938,5.426,288.615,101728.832,1.22,0.367
2012/4/28 16:30,231.68,5.426,288.615,101729.76,1.22,0.367
2012/4/28 16:35,231.4,5.423,288.581,101728.832,1.22,0.366
2012/4/28 16:40,231.12,5.404,288.569,101727.92,1.22,0.362
2012/4/28 16:45,230.845,5.362,288.563,101727.008,1.22,0.352
2012/4/28 16:50,230.603,5.322,288.523,101725.176,1.22,0.343
2012/4/28 16:55,230.356,5.279,288.508,101722.432,1.22,0.333
2012/4/28 17:00,230.131,5.249,288.499,101720.6,1.22,0.326
2012/4/28 17:05,229.823,5.227,288.45,101719.688,1.22,0.321
2012/4/28 17:10,229.631,5.212,288.431,101719.688,1.22,0.318
2012/4/28 17:15,229.581,5.209,288.413,101717.848,1.22,0.317
2012/4/28 17:20,229.472,5.197,288.355,101719.688,1.22,0.314
2012/4/28 17:25,229.334,5.182,288.328,101718.768,1.221,0.311
2012/4/28 17:30,229.076,5.175,288.3,101718.768,1.221,0.309
2012/4/28 17:35,228.675,5.203,288.239,101717.848,1.221,0.316
2012/4/28 17:40,228.175,5.243,288.203,101712.36,1.221,0.325
2012/4/28 17:45,227.846,5.267,288.163,101709.608,1.221,0.33
2012/4/28 17:50,227.472,5.273,288.084,101704.12,1.221,0.332
2012/4/28 17:55,227.049,5.261,288.038,101701.376,1.221,0.329
2012/4/28 18:00,226.747,5.237,287.995,101700.456,1.221,0.323
2012/4/28 18:05,226.571,5.194,287.903,101697.712,1.221,0.314
2012/4/28 18:10,226.253,5.136,287.852,101696.8,1.222,0.3
2012/4/28 18:15,225.912,5.096,287.797,101696.8,1.222,0.291
2012/4/28 18:20,225.67,5.072,287.687,101692.216,1.222,0.286
2012/4/28 18:25,225.637,5.02,287.614,101690.384,1.222,0.274
2012/4/28 18:30,225.83,4.974,287.537,101688.552,1.223,0.265
2012/4/28 18:35,226.346,4.937,287.418,101684.888,1.223,0.259
2012/4/28 18:40,226.818,4.91,287.333,101684.888,1.223,0.255
2012/4/28 18:45,227.28,4.889,287.244,101684.888,1.224,0.251
2012/4/28 18:50,227.829,4.873,287.122,101683.976,1.224,0.249
2012/4/28 18:55,228.483,4.846,287.034,101685.808,1.224,0.244
2012/4/28 19:00,229.098,4.818,286.954,101687.64,1.225,0.24
2012/4/28 19:05,229.818,4.806,286.854,101687.64,1.225,0.238
2012/4/28 19:10,230.197,4.818,286.765,101685.808,1.225,0.24
2012/4/28 19:15,230.329,4.846,286.671,101684.888,1.226,0.245
2012/4/28 19:20,230.697,4.87,286.573,101687.64,1.226,0.249
2012/4/28 19:25,231.367,4.883,286.478,101687.64,1.226,0.251
2012/4/28 19:30,232.081,4.886,286.384,101687.64,1.227,0.251
2012/4/28 19:35,232.691,4.889,286.289,101690.384,1.227,0.252
2012/4/28 19:40,233.377,4.889,286.191,101690.384,1.228,0.252
2012/4/28 19:45,233.861,4.883,286.085,101690.384,1.228,0.251
2012/4/28 19:50,233.993,4.858,285.978,101692.216,1.229,0.247
2012/4/28 19:55,233.982,4.837,285.865,101694.048,1.229,0.244
2012/4/28 20:00,233.756,4.821,285.746,101696.8,1.23,0.242
2012/4/28 20:05,233.641,4.791,285.624,101699.536,1.23,0.237
2012/4/28 20:10,233.734,4.739,285.508,101703.2,1.231,0.228
2012/4/28 20:15,233.817,4.663,285.404,101707.784,1.231,0.216
2012/4/28 20:20,233.262,4.559,285.309,101709.608,1.232,0.199
2012/4/28 20:25,231.817,4.437,285.233,101712.36,1.232,0.179
2012/4/28 20:30,229.62,4.312,285.166,101716.024,1.232,0.158
2012/4/28 20:35,227.038,4.174,285.108,101718.768,1.232,0.136
2012/4/28 20:40,224.396,4.04,285.056,101718.768,1.233,0.114
2012/4/28 20:45,221.847,3.912,285.016,101722.432,1.233,0.098
2012/4/28 20:50,219.227,3.787,284.977,101723.344,1.233,0.086
2012/4/28 20:55,216.486,3.671,284.946,101723.344,1.233,0.075
2012/4/28 21:00,213.492,3.57,284.919,101724.256,1.233,0.065
2012/4/28 21:05,210.119,3.466,284.891,101724.256,1.233,0.056
2012/4/28 21:10,206.642,3.369,284.873,101726.096,1.233,0.046
2012/4/28 21:15,203.616,3.262,284.846,101726.096,1.233,0.036
2012/4/28 21:20,201.545,3.125,284.815,101726.096,1.234,0.023
2012/4/28 21:25,200.925,2.963,284.784,101728.832,1.234,0.01
2012/4/28 21:30,201.754,2.795,284.748,101728.832,1.234,0.008
2012/4/28 21:35,203.21,2.624,284.708,101729.76,1.234,0.006
2012/4/28 21:40,204.204,2.481,284.659,101729.76,1.234,0.005
2012/4/28 21:45,203.99,2.359,284.611,101728.832,1.234,0.003
2012/4/28 21:50,202.886,2.264,284.559,101728.832,1.235,0.002
2012/4/28 21:55,201.304,2.191,284.51,101730.672,1.235,0.002
2012/4/28 22:00,199.689,2.139,284.458,101730.672,1.235,0.001
2012/4/28 22:05,198.744,2.084,284.403,101729.76,1.235,0.0
2012/4/28 22:10,197.964,2.035,284.351,101732.496,1.235,0.0
2012/4/28 22:15,197.162,1.995,284.293,101734.336,1.236,0.0
2012/4/28 22:20,196.09,1.965,284.241,101736.168,1.236,0.0
2012/4/28 22:25,194.305,1.95,284.186,101737.992,1.236,0.0
2012/4/28 22:30,192.053,1.962,284.144,101738.904,1.236,0.0
2012/4/28 22:35,189.9,1.998,284.098,101742.568,1.237,0.0
2012/4/28 22:40,188.576,2.062,284.055,101744.408,1.237,0.0
2012/4/28 22:45,187.894,2.124,284.015,101745.32,1.237,0.001
2012/4/28 22:50,187.449,2.175,283.988,101745.32,1.237,0.001
2012/4/28 22:55,187.691,2.227,283.948,101746.232,1.237,0.002
2012/4/28 23:00,188.097,2.288,283.906,101746.232,1.237,0.003
2012/4/28 23:05,188.448,2.362,283.921,101747.152,1.238,0.004
2012/4/28 23:10,188.871,2.435,283.887,101746.232,1.238,0.004
2012/4/28 23:15,189.085,2.496,283.857,101748.064,1.238,0.005
2012/4/28 23:20,189.019,2.514,283.845,101750.816,1.238,0.005
2012/4/28 23:25,188.635,2.484,283.823,101750.816,1.238,0.005
2012/4/28 23:30,188.157,2.432,283.802,101748.984,1.238,0.004
2012/4/28 23:35,187.915,2.371,283.787,101750.816,1.238,0.004
2012/4/28 23:40,188.2,2.313,283.765,101749.896,1.239,0.003
2012/4/28 23:45,188.442,2.258,283.744,101748.984,1.239,0.002
2012/4/28 23:50,188.266,2.215,283.716,101748.064,1.239,0.002
2012/4/28 23:55,187.64,2.175,283.695,101750.816,1.239,0.001
2012/4/29 0:00,187.481,2.136,283.671,101751.728,1.239,0.001
2012/4/29 0:05,187.129,2.087,283.643,101750.816,1.239,0.001
2012/4/29 0:10,186.685,2.053,283.613,101748.064,1.239,0.0
2012/4/29 0:15,185.992,2.026,283.582,101745.32,1.239,0.0
2012/4/29 0:20,185.135,1.983,283.548,101741.656,1.239,0.0
2012/4/29 0:25,184.223,1.94,283.521,101740.744,1.239,0.0
2012/4/29 0:30,183.822,1.882,283.5,101737.992,1.239,0.0
2012/4/29 0:35,184.344,1.788,283.481,101737.08,1.24,0.0
2012/4/29 0:40,185.047,1.641,283.466,101733.416,1.239,0.0
2012/4/29 0:45,184.399,1.468,283.457,101734.336,1.239,0.0
2012/4/29 0:50,181.916,1.269,283.451,101732.496,1.239,0.0
2012/4/29 0:55,176.106,1.074,283.448,101729.76,1.239,0.0
2012/4/29 1:00,166.181,0.937,283.451,101726.096,1.239,0.0
2012/4/29 1:05,154.855,0.879,283.454,101722.432,1.239,0.0
2012/4/29 1:10,147.401,0.879,283.466,101722.432,1.239,0.0
2012/4/29 1:15,146.301,0.888,283.475,101717.848,1.239,0.0
2012/4/29 1:20,149.683,0.885,283.494,101716.024,1.239,0.0
2012/4/29 1:25,155.867,0.875,283.503,101716.024,1.239,0.0
2012/4/29 1:30,164.655,0.851,283.509,101714.184,1.239,0.0
2012/4/29 1:35,175.354,0.799,283.506,101712.36,1.239,0.0
2012/4/29 1:40,188.553,0.72,283.497,101709.608,1.239,0.0
2012/4/29 1:45,204.888,0.634,283.484,101705.952,1.239,0.0
2012/4/29 1:50,224.052,0.552,283.475,101702.288,1.239,0.0
2012/4/29 1:55,244.666,0.473,283.466,101698.624,1.239,0.0
2012/4/29 2:00,268.105,0.421,283.46,101694.048,1.239,0.0
2012/4/29 2:05,297.434,0.393,283.457,101688.552,1.239,0.0
2012/4/29 2:10,326.34,0.421,283.454,101683.976,1.239,0.0
2012/4/29 2:15,347.469,0.497,283.46,101679.4,1.238,0.0
2012/4/29 2:20,4.034,0.579,283.46,101673.904,1.238,0.0
2012/4/29 2:25,17.168,0.662,283.478,101671.16,1.238,0.0
2012/4/29 2:30,26.683,0.714,283.497,101666.576,1.238,0.0
2012/4/29 2:35,33.9,0.741,283.472,101662.92,1.238,0.0
2012/4/29 2:40,41.171,0.75,283.481,101660.168,1.238,0.0
2012/4/29 2:45,47.745,0.747,283.497,101658.344,1.238,0.0
2012/4/29 2:50,52.787,0.741,283.509,101657.424,1.238,0.0
2012/4/29 2:55,55.599,0.732,283.527,101656.504,1.237,0.0
2012/4/29 3:00,57.378,0.729,283.552,101653.768,1.237,0.0
2012/4/29 3:05,58.366,0.72,283.597,101653.768,1.237,0.0
2012/4/29 3:10,59.134,0.704,283.631,101651.928,1.237,0.0
2012/4/29 3:15,60.588,0.689,283.664,101652.848,1.237,0.0
2012/4/29 3:20,63.982,0.674,283.704,101653.768,1.237,0.0
2012/4/29 3:25,69.26,0.662,283.738,101653.768,1.237,0.0
2012/4/29 3:30,76.312,0.659,283.768,101654.68,1.237,0.0
2012/4/29 3:35,83.409,0.659,283.823,101655.592,1.237,0.0
2012/4/29 3:40,90.851,0.656,283.848,101652.848,1.236,0.0
2012/4/29 3:45,96.053,0.653,283.872,101651.928,1.236,0.0
2012/4/29 3:50,99.218,0.665,283.887,101650.104,1.236,0.0
2012/4/29 3:55,100.811,0.711,283.909,101651.016,1.236,0.0
2012/4/29 4:00,102.087,0.756,283.927,101651.016,1.236,0.0
2012/4/29 4:05,102.917,0.796,283.945,101649.184,1.236,0.0
2012/4/29 4:10,103.039,0.83,283.96,101650.104,1.236,0.0
2012/4/29 4:15,103.061,0.885,283.979,101650.104,1.236,0.0
2012/4/29 4:20,102.073,0.961,283.997,101651.928,1.236,0.0
2012/4/29 4:25,100.842,1.043,284.015,101651.016,1.236,0.0
2012/4/29 4:30,99.106,1.138,284.031,101651.928,1.236,0.0
2012/4/29 4:35,97.095,1.251,284.04,101651.016,1.236,0.0
2012/4/29 4:40,94.886,1.376,284.043,101651.928,1.236,0.0
2012/4/29 4:45,92.243,1.525,284.04,101653.768,1.236,0.0
2012/4/29 4:50,89.128,1.687,284.031,101652.848,1.236,0.0
2012/4/29 4:55,85.304,1.861,284.018,101651.016,1.236,0.0
2012/4/29 5:00,80.86,2.047,284.009,101649.184,1.236,0.0
2012/4/29 5:05,76.982,2.233,284.009,101648.272,1.236,0.002
2012/4/29 5:10,73.818,2.407,284.015,101648.272,1.236,0.004
2012/4/29 5:15,71.616,2.581,284.028,101647.352,1.236,0.006
2012/4/29 5:20,70.407,2.737,284.037,101646.44,1.236,0.008
2012/4/29 5:25,69.945,2.89,284.046,101645.52,1.236,0.009
2012/4/29 5:30,69.929,3.027,284.049,101640.944,1.236,0.014
2012/4/29 5:35,70.208,3.118,284.055,101640.032,1.236,0.023
2012/4/29 5:40,70.653,3.173,284.064,101634.536,1.235,0.028
2012/4/29 5:45,71.07,3.213,284.083,101631.792,1.235,0.032
2012/4/29 5:50,71.493,3.219,284.104,101631.792,1.235,0.032
2012/4/29 5:55,71.503,3.158,284.125,101629.048,1.235,0.026
2012/4/29 6:00,70.239,3.03,284.134,101625.384,1.235,0.014
2012/4/29 6:05,67.025,2.862,284.122,101621.72,1.235,0.009
2012/4/29 6:10,61.829,2.762,284.098,101619.888,1.235,0.008
2012/4/29 6:15,56.051,2.859,284.076,101619.888,1.235,0.009
2012/4/29 6:20,51.179,3.097,284.058,101617.144,1.235,0.02
2012/4/29 6:25,48.368,3.387,284.061,101615.312,1.235,0.048
2012/4/29 6:30,47.517,3.659,284.067,101610.736,1.235,0.074
2012/4/29 6:35,47.605,3.888,284.076,101607.072,1.235,0.096
2012/4/29 6:40,48.324,4.123,284.067,101606.16,1.235,0.128
2012/4/29 6:45,48.78,4.284,284.055,101604.328,1.235,0.154
2012/4/29 6:50,49.127,4.336,284.049,101600.664,1.235,0.163
2012/4/29 6:55,49.099,4.364,284.034,101598.832,1.235,0.167
2012/4/29 7:00,48.852,4.419,284.003,101596.088,1.235,0.176
2012/4/29 7:05,48.017,4.492,283.976,101595.168,1.235,0.188
2012/4/29 7:10,46.814,4.544,283.942,101592.424,1.235,0.197
2012/4/29 7:15,45.265,4.553,283.918,101589.672,1.235,0.199
2012/4/29 7:20,43.782,4.516,283.924,101589.672,1.235,0.193
2012/4/29 7:25,42.293,4.461,283.93,101586.928,1.235,0.183
2012/4/29 7:30,40.805,4.437,283.942,101582.352,1.235,0.179
2012/4/29 7:35,39.822,4.452,283.97,101580.52,1.235,0.182
2012/4/29 7:40,38.882,4.504,283.982,101576.856,1.235,0.19
2012/4/29 7:45,37.91,4.571,283.988,101570.456,1.235,0.201
2012/4/29 7:50,37.042,4.678,284.015,101566.792,1.235,0.219
2012/4/29 7:55,36.037,4.794,284.028,101564.952,1.235,0.238
2012/4/29 8:00,34.828,4.925,284.043,101560.384,1.234,0.26
2012/4/29 8:05,33.466,5.059,284.098,101560.384,1.234,0.287
2012/4/29 8:10,32.07,5.145,284.122,101557.632,1.234,0.306
2012/4/29 8:15,31.01,5.151,284.14,101556.72,1.234,0.308
2012/4/29 8:20,30.801,5.065,284.128,101557.632,1.234,0.288
2012/4/29 8:25,31.592,4.882,284.147,101557.632,1.234,0.253
2012/4/29 8:30,32.641,4.675,284.162,101558.544,1.234,0.218
2012/4/29 8:35,34.08,4.409,284.171,101561.288,1.234,0.175
2012/4/29 8:40,35.848,4.065,284.171,101563.128,1.234,0.118
2012/4/29 8:45,37.787,3.717,284.159,101563.128,1.235,0.08
2012/4/29 8:50,39.896,3.363,284.125,101563.128,1.235,0.046
2012/4/29 8:55,41.769,3.021,284.092,101561.288,1.235,0.013
2012/4/29 9:00,43.449,2.704,284.064,101561.288,1.235,0.007
2012/4/29 9:05,45.069,2.407,284.04,101561.288,1.235,0.004
2012/4/29 9:10,46.305,2.16,284.025,101559.464,1.235,0.001
2012/4/29 9:15,48.024,1.989,284.012,101556.712,1.235,0.0
2012/4/29 9:20,49.705,1.898,284.015,101555.8,1.235,0.0
2012/4/29 9:25,50.962,1.849,284.009,101550.304,1.235,0.0
2012/4/29 9:30,51.363,1.834,284.009,101542.984,1.235,0.0
2012/4/29 9:35,49.567,1.831,284.015,101539.32,1.235,0.0
2012/4/29 9:40,46.629,1.824,284.022,101533.832,1.235,0.0
2012/4/29 9:45,43.662,1.812,284.034,101530.168,1.235,0.0
2012/4/29 9:50,40.658,1.791,284.055,101526.496,1.234,0.0
2012/4/29 9:55,37.466,1.763,284.076,101521.92,1.234,0.0
2012/4/29 10:00,34.588,1.751,284.101,101519.176,1.234,0.0
2012/4/29 10:05,31.94,1.73,284.122,101514.6,1.234,0.0
2012/4/29 10:10,28.759,1.712,284.147,101510.936,1.234,0.0
2012/4/29 10:15,25.881,1.693,284.168,101507.272,1.234,0.0
2012/4/29 10:20,22.745,1.687,284.189,101501.784,1.233,0.0
2012/4/29 10:25,18.664,1.666,284.211,101498.12,1.233,0.0
2012/4/29 10:30,14.357,1.666,284.232,101494.464,1.233,0.0
2012/4/29 10:35,10.633,1.654,284.25,101488.048,1.233,0.0
2012/4/29 10:40,7.893,1.635,284.269,101487.136,1.233,0.0
2012/4/29 10:45,5.344,1.62,284.281,101481.64,1.233,0.0
2012/4/29 10:50,2.603,1.626,284.302,101475.224,1.233,0.0
2012/4/29 10:55,0.692,1.657,284.318,101471.568,1.233,0.0
2012/4/29 11:00,0.143,1.7,284.333,101468.824,1.233,0.0
2012/4/29 11:05,359.747,1.748,284.357,101466.08,1.232,0.0
2012/4/29 11:10,358.858,1.788,284.369,101458.752,1.232,0.0
2012/4/29 11:15,358.242,1.822,284.385,101456.92,1.232,0.0
2012/4/29 11:20,356.704,1.855,284.412,101450.504,1.232,0.0
2012/4/29 11:25,355.287,1.898,284.424,101446.848,1.232,0.0
2012/4/29 11:30,354.04,1.965,284.44,101441.352,1.232,0.0
2012/4/29 11:35,352.535,2.008,284.495,101436.776,1.232,0.0
2012/4/29 11:40,350.634,2.044,284.516,101426.704,1.232,0.0
2012/4/29 11:45,350.349,2.05,284.54,101424.872,1.231,0.0
2012/4/29 11:50,350.035,2.05,284.568,101416.632,1.231,0.0
2012/4/29 11:55,350.349,2.023,284.598,101411.144,1.231,0.0
